,product_id,data_product_id,link_item,title,original_price,current_price,quantity_sold,product_variant,review_count
13,422205687,98137,https://hasaki.vn/san-pham/ban-chai-dien-p-s-s100-pro-cong-nghe-song-am-mau-trang-98137.html,Bàn Chải Điện P/S S100 Pro Công Nghệ Sóng Âm Màu Trắng,35.000 ₫,650.000 ₫,31,1 cây,4
14,422204101,95419,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-cool-fresh-sieu-mong-canh-20-mieng-95419.html,Băng Vệ Sinh Diana Cool Fresh Mát Lạnh Siêu Mỏng Cánh 20M,279.000 ₫,43.000 ₫,461,20 miếng,6
15,422204429,96063,https://hasaki.vn/san-pham/nuoc-rua-tay-lifebuoy-bac-bao-ve-180g-96063.html,Nước Rửa Tay Lifebuoy Bạc Bảo Vệ Chai 180g,241.000 ₫,29.000 ₫,638,180g,63
16,422215455,113071,https://hasaki.vn/san-pham/kem-danh-rang-marvis-smokers-cho-nguoi-hut-thuoc-85ml-113071.html,Kem Đánh Răng Marvis Màu Bạc Cho Người Hút Thuốc 85ml,241.000 ₫,179.000 ₫,94,85ml,13
17,298300005,54442,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-fresh-free-sieu-mong-co-canh-20-mieng-54442.html,Băng Vệ Sinh Laurier Fresh&Free Siêu Mỏng Cánh 22cm 20 Miếng,75.000 ₫,42.000 ₫,389,20 miếng,4
18,422200211,90201,https://hasaki.vn/san-pham/bao-cao-su-durex-invisible-extra-thin-hop-10-cai-90201.html,Bao Cao Su Durex Invisible Siêu Mỏng Size 52mm (Hộp 10),173.000 ₫,206.000 ₫,78,10 cái,7
19,422200212,90203,https://hasaki.vn/san-pham/bao-cao-su-durex-extra-thin-extra-lubricated-hop-10-cai-90203.html,Bao Cao Su Durex Siêu Mỏng Bôi Trơn Size 52mm (Hộp 10),220.000 ₫,206.000 ₫,76,10 cái,7
20,372000001,79715,https://hasaki.vn/san-pham/bot-lam-trang-rang-eucryl-huong-bac-ha-50g-79715.html,Bột Làm Trắng Răng Eucryl Hương Bạc Hà 50g,107.500 ₫,45.000 ₫,325,50g,14
21,294100018,87329,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-tra-xanh-ngua-sau-rang-750ml-87329.html,Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 750ml,65.000 ₫,132.000 ₫,110,750ml,6
22,422208880,102763,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-delicato-diu-em-200ml-102763.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Delicato Dịu Êm 200ml,50.000 ₫,150.000 ₫,90,200ml,9
23,422204704,96387,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-gentle-whitening-lam-sang-rang-160g-96387.html,Kem Đánh Răng Sensodyne Gentle Whitening Làm Sáng Răng 160g,270.000 ₫,93.000 ₫,135,160g,3
24,301500001,41858,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-duong-am-soft-silky-250ml-41858.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm 250ml,125.000 ₫,74.000 ₫,168,250ml,23
25,422205037,96909,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-ngua-hoi-mieng-mau-do-120g-96909.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Đỏ 120g,29.000 ₫,42.000 ₫,294,120g,3
26,422204100,95417,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sieu-mong-canh-kho-thoang-ban-ngay-20-mieng-95417.html,Băng Vệ Sinh Diana Sensi Siêu Mỏng Cánh Gói 20 Miếng,173.000 ₫,49.000 ₫,228,20 miếng,2
27,422208881,102761,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-khang-khuan-200ml-102761.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Kháng Khuẩn 200ml,108.900 ₫,188.000 ₫,58,200ml,5
28,422200210,90199,https://hasaki.vn/san-pham/bao-cao-su-durex-kingtex-hop-12-cai-90199.html,Bao Cao Su Durex Kingtex Ôm Sát Bôi Trơn Size 49mm (Hộp 12),30.000 ₫,108.000 ₫,96,12 cái,1
29,217300002,86199,https://hasaki.vn/san-pham/bong-tam-jomi-khang-khuan-200-que-86199.html,Bông Tăm JOMI Kháng Khuẩn (200 Que),60.617 ₫,24.000 ₫,417,200 cây,2
30,294100016,87327,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-rang-trang-sang-750ml-87327.html,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,37.000 ₫,134.000 ₫,75,750ml,4
31,422205456,97753,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-sensitive-intimate-250ml-97753.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Da Nhạy Cảm 250ml,81.000 ₫,198.000 ₫,49,250ml,10
32,422204708,96395,https://hasaki.vn/san-pham/kem-danh-rang-sensodyne-bao-ve-rang-e-buot-thom-mat-100g-96395.html,Kem Đánh Răng Sensodyne Giảm Ê Buốt & Làm Sáng Răng 100g,39.000 ₫,80.000 ₫,120,100g,12
33,422204102,95421,https://hasaki.vn/san-pham/bang-ve-sinh-diana-hang-ngay-sensi-khang-khuan-goi-40-mieng-95421.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Kháng Khuẩn Gói 40 Miếng,163.000 ₫,29.000 ₫,331,40 miếng,1
34,422206866,100267,https://hasaki.vn/san-pham/bang-ve-sinh-sofy-soft-tampon-super-sieu-tham-goi-9-cai-100267.html,Băng Vệ Sinh Sofy Soft Tampon Super Siêu Thấm Gói 9 Cái,40.000 ₫,46.000 ₫,207,9 cái,1
35,422204103,95423,https://hasaki.vn/san-pham/bang-ve-sinh-diana-hang-ngay-sensi-cool-fresh-goi-40-mieng-95423.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Cool Fresh Gói 40 Miếng,43.000 ₫,38.000 ₫,233,40 miếng,1
36,301500005,83777,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-fh-bao-ve-vung-nhay-cam-250ml-83777.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Cho Da Nhạy Cảm 250ml,85.000 ₫,83.000 ₫,106,250ml,23
37,422205365,97589,https://hasaki.vn/san-pham/combo-3-kem-danh-rang-closeup-lam-sang-rang-kim-cuong-100g-97589.html,Combo 3 Kem Đánh Răng Closeup Dạng Gel Trắng Răng Kim Cương 100gx3,117.000 ₫,100.000 ₫,88,3x100g,1
38,422208879,102765,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-gel-tuoi-mat-200ml-102765.html,Dung Dịch Vệ Sinh Phụ Nữ Chilly Gel Tươi Mát 200ml,220.000 ₫,158.000 ₫,55,200ml,5
39,272100029,94523,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-sport-tampon-loai-vua-16-mieng-94523.html,Băng Vệ Sinh Kotex Sport Tampon Loại Vừa 16 Miếng,88.000 ₫,71.000 ₫,121,16 miếng,3
40,422204717,96413,https://hasaki.vn/san-pham/kem-danh-rang-aquafresh-phuc-hoi-do-sang-tu-nhien-158-7g-96413.html,Kem Đánh Răng Aquafresh Phục Hồi Độ Sáng Tự Nhiên 158.7g,57.000 ₫,86.000 ₫,99,158.7g,1
41,301500002,41867,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-duong-am-soft-silky-150ml-41867.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm 150ml,32.000 ₫,56.000 ₫,152,150ml,23
42,422207314,100709,https://hasaki.vn/san-pham/gel-duong-vung-kin-wettrust-mau-cam-1-7g-x-1-ong-100709.html,"Gel Dưỡng Vùng Kín Wettrust Màu Cam 1,7g x 1 Ống",293.600 ₫,21.000 ₫,404,1 ống,1
43,422207196,100525,https://hasaki.vn/san-pham/khau-trang-unicharm-3d-mask-ngan-khoi-bui-hop-100-mieng-100525.html,Khẩu Trang Unicharm 3D Mask Siêu Thoáng Khí Hộp 100 Miếng,113.000 ₫,233.000 ₫,36,100 miếng,3
44,422212637,108280,https://hasaki.vn/san-pham/kem-danh-rang-crest-lam-sang-tac-dong-sach-sau-153g-108280.html,"Kem Đánh Răng Crest Làm Sáng, Tác Động Sạch Sâu 153g",135.000 ₫,108.000 ₫,77,153g,1
45,422205070,97023,https://hasaki.vn/san-pham/combo-3-kem-danh-rang-p-s-bao-ve-123-than-hoat-tinh-230g-97023.html,Bộ 3 Kem Đánh Răng P/S Than Hoạt Tính Trắng Răng 230gx3,202.000 ₫,117.000 ₫,71,3x230g,7
46,422212638,108296,https://hasaki.vn/san-pham/combo-2-kem-danh-rang-crest-lam-sang-tac-dong-sach-sau-153g-108296.html,"Combo 2 Kem Đánh Răng Crest Làm Sáng, Tác Động Sạch Sâu 153g",259.000 ₫,198.000 ₫,42,2x153g,1
47,422215457,113075,https://hasaki.vn/san-pham/kem-danh-rang-marvis-amarelli-licorice-mint-85ml-113075.html,Kem Đánh Răng Marvis Màu Đen Từ Cam Thảo Và Than Tre 85ml,65.000 ₫,169.000 ₫,46,85ml,13
48,422205036,96907,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-original-mau-xanh-duong-120g-96907.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Xanh Dương 120g,89.000 ₫,38.000 ₫,204,120g,3
49,422200213,90175,https://hasaki.vn/san-pham/gel-boi-tron-durex-play-classic-50ml-90175.html,Gel Bôi Trơn Durex Play Classic Gốc Nước Chai 50ml,39.000 ₫,76.000 ₫,102,50ml,10
50,422205159,97269,https://hasaki.vn/san-pham/tam-chi-ke-rang-jomi-disposable-flosser-80-chiec-97269.html,Tăm Chỉ Kẽ Răng Jomi Disposable Flosser 80 Chiếc,244.000 ₫,29.000 ₫,263,1 gói,2
51,422200209,90197,https://hasaki.vn/san-pham/bao-cao-su-durex-performa-hop-12-cai-90197.html,Bao Cao Su Durex Performa Kéo Dài Thời Gian Size 52mm (Hộp 12),1.800.000 ₫,209.000 ₫,36,12 cái,3
52,422205352,97563,https://hasaki.vn/san-pham/may-tam-nuoc-cam-tay-halio-6-che-do-97563.html,Máy Tăm Nước Cầm Tay Halio 6 Chế Độ,198.000 ₫,1.458.000 ₫,5,1 món,10
53,422205454,97757,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-femfresh-active-fresh-250ml-97757.html,Dung Dịch Vệ Sinh Phụ Nữ Femfresh Cao Cấp Năng Động 250ml,169.000 ₫,186.000 ₫,39,250ml,10
54,422212359,108150,https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-velvet-kiss-vi-dau-rung-20ml-108150.html,Xịt Thơm Miệng Loli And The Wolf Velvet Kiss Vị Dâu Rừng 20ml,65.000 ₫,129.000 ₫,56,20ml,2
55,422205039,96913,https://hasaki.vn/san-pham/kem-danh-rang-median-dental-iq-bao-ve-nuou-xanh-ngoc-120g-96913.html,Kem Đánh Răng Median IQ 93% Trắng Răng Màu Xanh Ngọc 120g,259.000 ₫,42.000 ₫,164,120g,3
56,422215458,113077,https://hasaki.vn/san-pham/kem-danh-rang-marvis-jasmin-mint-85ml-113077.html,Kem Đánh Răng Marvis Màu Tím Chiết Xuất Hoa Nhài 85ml,47.000 ₫,169.000 ₫,40,85ml,13
57,422202721,93201,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-safety-night-ban-dem-35cm-8-mieng-93201.html,Băng Vệ Sinh Laurier Safety Night Ban Đêm 35cm 8 Miếng,210.000 ₫,39.000 ₫,167,8 miếng,16
58,357500002,76576,https://hasaki.vn/san-pham/combo-6-khan-uot-agi-khong-huong-100-to-xanh-76576.html,Combo 6 Khăn Ướt AGI Không Hương 100 Tờ (Gấu Nâu),50.000 ₫,198.000 ₫,32,6x100 tờ,5
59,422204108,95433,https://hasaki.vn/san-pham/bang-ve-sinh-diana-super-night-ban-dem-29cm-goi-12-mieng-95433.html,Băng Vệ Sinh Diana Super Night Ban Đêm 29cm Gói 12 Miếng,24.000 ₫,49.000 ₫,129,12 miếng,1
60,422203522,94197,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-mini-meow-sieu-mem-canh-8-mieng-94197.html,Băng Vệ Sinh Kotex Mini Meow Siêu Mềm Cánh 24cm 8 Miếng,72.000 ₫,21.000 ₫,299,8 miếng,3
61,422204109,95435,https://hasaki.vn/san-pham/bang-ve-sinh-diana-super-night-ban-dem-35cm-goi-12-mieng-95435.html,Băng Vệ Sinh Diana Super Night Ban Đêm 35cm Gói 12 Miếng,250.000 ₫,71.000 ₫,86,12 miếng,1
62,422201736,91939,https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-dental-whitening-sang-rang-600ml-91939.html,Nước Súc Miệng Propolinse Dental Whitening Sáng Răng 600ml,48.000 ₫,189.000 ₫,32,600ml,25
63,422206858,100255,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sieu-tham-sieu-mong-canh-goi-20-mieng-100255.html,Băng Vệ Sinh Diana Siêu Thấm Siêu Mỏng Cánh Gói 20 Miếng,125.000 ₫,45.000 ₫,131,20 miếng,13
64,422214368,111097,https://hasaki.vn/san-pham/combo-eucryl-kem-danh-rang-bot-lam-trang-rang-huong-bac-ha-50g-111097.html,Combo Eucryl Kem Đánh Răng + Bột Làm Trắng Răng Hương Bạc Hà,140.000 ₫,98.000 ₫,60,2 món,6
65,331300031,80629,https://hasaki.vn/san-pham/mat-na-hoi-nong-thu-gian-cho-vung-mat-megrhythm-huong-lavender-5-mieng-80629.html,Mặt Nạ Xông Hơi Mắt MegRhythm Hương Lavender 5 Miếng,56.000 ₫,118.000 ₫,49,5 miếng,4
66,422203267,93911,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-safety-night-ban-dem-40cm-8-mieng-93911.html,Băng Vệ Sinh Laurier Safety Night Ban Đêm 40cm 8 Miếng,120.000 ₫,47.000 ₫,121,8 miếng,12
67,422211308,106691,https://hasaki.vn/san-pham/bao-cao-su-sagami-3d-exceed-thiet-ke-mot-lan-that-hop-12-106691.html,Bao Cao Su Sagami Exceed 2000 Siêu Mỏng (Hộp 12 Cái),81.000 ₫,94.000 ₫,60,12 cái,6
68,422203275,93879,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-khang-khuan-25cm-14-mieng-93879.html,Băng Vệ Sinh Laurier Siêu Mỏng Cánh Kháng Khuẩn 25cm 14M,64.000 ₫,67.000 ₫,84,14 miếng,1
69,422207630,101217,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-lactacyd-extra-nourish-150ml-101217.html,Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm & Căng Mịn 150ml,259.000 ₫,61.000 ₫,91,150ml,23
70,422215460,113081,https://hasaki.vn/san-pham/kem-danh-rang-marvis-cinnamon-mint-85ml-113081.html,Kem Đánh Răng Marvis Màu Đỏ Hương Quế Cay Nồng 85ml,40.000 ₫,169.000 ₫,32,85ml,13
71,422202722,93199,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-bao-ve-1mm-30cm-8m-93199.html,Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 30cm 8M,169.000 ₫,38.000 ₫,128,8 miếng,12
72,422212358,108148,https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-juicy-kiss-vi-dao-20ml-108148.html,Xịt Thơm Miệng Loli And The Wolf Juicy Kiss Vị Đào 20ml,99.000 ₫,128.000 ₫,38,20ml,2
73,209600031,83727,https://hasaki.vn/san-pham/bot-cao-rau-gillette-bac-ha-175g-83727.html,Bọt Cạo Râu Gillette Hương Bạc Hà 175g,215.000 ₫,98.000 ₫,49,175g,1
74,422215454,113069,https://hasaki.vn/san-pham/kem-danh-rang-marvis-classic-strong-mint-85ml-113069.html,Kem Đánh Răng Marvis Màu Xanh Lá Hương Bạc Hà 85ml,259.000 ₫,169.000 ₫,28,85ml,13
75,422205265,97451,https://hasaki.vn/san-pham/mieng-dan-nong-megrhythm-xong-hoi-vung-bung-5-mieng-97451.html,Miếng Dán Nóng Xông Hơi MegRhythm Vùng Bụng (5 Miếng),160.000 ₫,149.000 ₫,31,5 miếng,3
76,422212625,108274,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-chilly-delicato-diu-em-50ml-108274.html,[Mini] Dung Dịch Vệ Sinh Phụ Nữ Chilly Delicato Dịu Êm 50ml,75.000 ₫,65.000 ₫,71,50ml,7
77,387800004,83459,https://hasaki.vn/san-pham/bang-ve-sinh-whisper-skin-love-ban-ngay-24cm-18-mieng-83459.html,Băng Vệ Sinh Whisper Mặt Bông Siêu Mỏng Cánh Ngày Thường 24cm 18M,59.000 ₫,52.000 ₫,89,18 miếng,8
78,422210264,105413,https://hasaki.vn/san-pham/dung-dich-nho-mat-v-rohto-giu-am-bo-sung-khoang-chat-13ml-105413.html,Dung Dịch Nhỏ Mắt V.Rohto Mineral Tear 13ml,62.000 ₫,49.000 ₫,94,13ml,9
79,422200787,90869,https://hasaki.vn/san-pham/ban-chai-danh-rang-p-s-detox-sang-rang-khang-khuan-90869.html,Bàn Chải Đánh Răng P/S Detox Sáng Răng Kháng Khuẩn (1 Cây),38.000 ₫,30.000 ₫,151,1 cây,2
80,422206861,100259,https://hasaki.vn/san-pham/bang-ve-sinh-diana-sensi-hang-ngay-compact-goi-40-mieng-100259.html,Băng Vệ Sinh Diana Hàng Ngày Sensi Compact Gói 40 Miếng,35.000 ₫,28.000 ₫,161,40 miếng,1
81,422200206,90191,https://hasaki.vn/san-pham/bao-cao-su-durex-fetherlite-hop-12-cai-90191.html,Bao Cao Su Durex Fetherlite Siêu Mỏng Size 52.5mm (Hộp 12),214.000 ₫,198.000 ₫,23,12 cái,2
82,422203526,94205,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-sieu-ban-dem-kho-thoang-35cm-8-mieng-94205.html,Băng Vệ Sinh Kotex Ban Đêm Mặt Bông Siêu Mỏng Cánh 35cm 8+1 Miếng,42.000 ₫,41.000 ₫,106,8 miếng,10
83,422204803,96707,https://hasaki.vn/san-pham/nuoc-suc-mieng-bamboo-salt-huong-bac-ha-mat-lanh-760ml-96707.html,Nước Súc Miệng Bamboo Salt Muối Hồng Himalaya Bạc Hà Mát Lạnh 760ml,199.000 ₫,184.000 ₫,23,760ml,2
84,422201740,91937,https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-sakura-chiet-xuat-hoa-anh-dao-600ml-91937.html,Nước Súc Miệng Propolinse Sakura Từ Hoa Anh Đào 600ml,250.000 ₫,189.000 ₫,22,600ml,25
85,422204106,95429,https://hasaki.vn/san-pham/bang-ve-sinh-diana-ban-dem-dang-quan-size-s-m-2-mieng-95429.html,Băng Quần Diana Ban Đêm Dạng Size S-M 2 Cái,38.500 ₫,38.000 ₫,109,2 cái,2
86,422210538,105865,https://hasaki.vn/san-pham/nuoc-rua-tay-lifebuoy-bac-bao-ve-chai-450g-105865.html,Nước Rửa Tay Lifebuoy Bạc Bảo Vệ Chai 450g,78.000 ₫,71.000 ₫,57,450g,5
87,422206868,100271,https://hasaki.vn/san-pham/bang-ve-sinh-sofy-skin-comfort-ultra-thin-26cm-co-canh-17m-100271.html,Băng Vệ Sinh Sofy Skin Comfort Siêu Mỏng Cánh 26cm 17M,88.905 ₫,69.000 ₫,58,17 miếng,2
88,298300022,53479,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-hang-ngay-khong-mui-active-fit-40-mieng-53479.html,Băng Vệ Sinh Laurier Hàng Ngày Không Hương 40 Miếng,45.000 ₫,38.000 ₫,105,40 miếng,3
89,422211364,106795,https://hasaki.vn/san-pham/kem-danh-rang-p-s-baking-soda-huong-thao-trang-rang-tu-nhien-230g-106795.html,Kem Đánh Răng P/S Baking Soda & Hương Thảo Trắng Răng 230g,150.000 ₫,38.000 ₫,102,230g,10
90,422211307,106689,https://hasaki.vn/san-pham/bao-cao-su-sagami-superthin-mong-kieu-truyen-thong-hop-10-106689.html,Bao Cao Su Sagami Superthin Mỏng Kiểu Truyền Thống (Hộp 10),199.000 ₫,65.000 ₫,59,10 cái,5
91,254100014,80585,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-corine-de-farme-chiet-xuat-hoa-lily-250ml-80585.html,Dung Dịch Vệ Sinh Phụ Nữ Corine de Farme Từ Hoa Lily 250ml,43.000 ₫,165.000 ₫,23,250ml,2
92,209600029,83723,https://hasaki.vn/san-pham/dao-cao-gillette-super-thin-can-vang-goi-5-tang-1-83723.html,Dao Cạo Gillette Super Thin Cán Vàng (Gói 5 Tặng 1),61.600 ₫,35.000 ₫,108,6 cây,10
93,422204713,96405,https://hasaki.vn/san-pham/kem-danh-rang-aquafresh-fresh-minty-bac-ha-thom-mat-100ml-96405.html,Kem Đánh Răng Aquafresh Bạc Hà Thơm Mát 100ml,62.000 ₫,53.000 ₫,70,100ml,7
94,422204718,96415,https://hasaki.vn/san-pham/kem-danh-rang-aquafresh-lam-sach-va-thom-mat-158-7g-96415.html,Kem Đánh Răng Aquafresh Làm Sạch Và Thơm Mát 158.7g,95.000 ₫,92.000 ₫,40,158.7g,4
95,422210265,105411,https://hasaki.vn/san-pham/dung-dich-nho-mat-v-rohto-bo-sung-nuoc-mat-nhan-tao-13ml-105411.html,Dung Dịch Nhỏ Mắt V.Rohto DryEye 13ml,87.000 ₫,49.000 ₫,75,13ml,7
96,422208339,102749,https://hasaki.vn/san-pham/bo-2-ban-chai-danh-rang-colgate-long-chai-khang-khuan-102749.html,Bộ 2 Bàn Chải Đánh Răng Colgate Lông Chải Kháng Khuẩn,195.000 ₫,88.000 ₫,42,2 cây,3
97,422200202,90183,https://hasaki.vn/san-pham/bao-cao-su-durex-invisible-extra-thin-3-bao-90183.html,Bao Cao Su Durex Invisible Siêu Mỏng Size 52mm (Hộp 3),81.000 ₫,75.000 ₫,48,3 cái,4
98,254100008,76674,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-corine-de-farme-chiet-xuat-lo-hoi-250ml-76674.html,Gel Vệ Sinh Phụ Nữ Corine de Farme Tươi Mát Da 250ml,69.000 ₫,154.000 ₫,24,250ml,2
99,422203276,93881,https://hasaki.vn/san-pham/bang-ve-sinh-laurier-sieu-mong-khang-khuan-22-5cm-16-mieng-93881.html,Băng Vệ Sinh Laurier Siêu Mỏng Cánh Kháng Khuẩn 22.5cm 16M,65.000 ₫,67.000 ₫,54,16 miếng,1
100,229500001,6436,https://hasaki.vn/san-pham/kem-danh-rang-dental-clinic-2080-lam-sang-rang-100g-6436.html,Kem Đánh Răng Dental Clinic 2080 Làm Trắng Răng 100g,150.000 ₫,65.000 ₫,54,100gr,15
101,387600017,83603,https://hasaki.vn/san-pham/chi-nha-khoa-oral-b-50m-83603.html,Chỉ Nha Khoa Oral-B 50m (Vỉ 1 x 50m),48.000 ₫,58.000 ₫,60,1 món,6
102,422211312,106699,https://hasaki.vn/san-pham/bao-cao-su-sagami-miracle-fit-thiet-ke-3d-om-khit-hop-10-106699.html,Bao Cao Su Sagami Miracle Fit Thiết Kế 3D Ôm Khít (Hộp 10),90.000 ₫,92.000 ₫,37,10 cái,3
103,209600022,83709,https://hasaki.vn/san-pham/dao-cao-rau-can-xanh-gillette-blue-ii-plus-goi-5-tang-1-83709.html,Dao Cạo Râu Gillette Blue II Plus Cán Xanh (6 Cây),169.000 ₫,44.000 ₫,76,6 cây,7
104,422206745,99801,https://hasaki.vn/san-pham/mua-2-tang-1-ban-chai-danh-rang-bamboo-salt-cham-soc-nuou-99801.html,Bàn Chải Đánh Răng Bamboo Salt Muối Tre Dành Riêng Cho Nướu (Vỉ 2+1),100.000 ₫,89.000 ₫,38,3 cây,4
105,422212356,108144,https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-vi-dua-hau-lanh-20ml-108144.html,Xịt Thơm Miệng Loli And The Wolf Vị Dưa Hấu Lạnh 20ml,109.000 ₫,129.000 ₫,26,20ml,2
