,product_id,data_product_id,link_item,title,original_price,current_price,quantity_sold,product_variant,review_count
10,347800032,87549,https://hasaki.vn/san-pham/dau-goi-tsubaki-premium-duong-toc-bong-muot-490ml-87549.html,Dầu Gội Tsubaki Dưỡng Tóc Bóng Mượt 490ml,215.000 ₫,135.000 ₫,292,490ml,209
11,422200840,90921,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-toc-bong-benh-tuc-thi-200ml-90921.html,Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml,175.000 ₫,89.000 ₫,436,200ml,23
12,422205221,97359,https://hasaki.vn/san-pham/dau-goi-buoi-cocoon-giam-gay-rung-kich-thich-moc-toc-310ml-97359.html,Dầu Gội Bưởi Cocoon Giảm Rụng & Kích Thích Mọc Tóc 310ml,245.000 ₫,219.000 ₫,177,Dầu gội 310ml,14
13,347800025,78298,https://hasaki.vn/san-pham/mat-na-toc-cao-cap-tsubaki-phuc-hoi-hu-ton-180g-78298.html,Mặt Nạ Tóc Tsubaki Cao Cấp Phục Hồi Hư Tổn 180g,295.000 ₫,192.000 ₫,200,180g,26
14,241200028,87977,https://hasaki.vn/san-pham/dau-goi-tresemme-tinh-dau-argan-keratin-vao-nep-suon-muot-640g-87977.html,Dầu Gội TRESemmé Vào Nếp Suôn Mượt 640g,220.000 ₫,178.000 ₫,214,640g,9
15,422212028,107483,https://hasaki.vn/san-pham/combo-cocoon-dau-goi-nuoc-duong-toc-tinh-dau-buoi-107483.html,Combo Cocoon Dầu Gội & Nước Dưỡng Tóc Tinh Dầu Bưởi,410.000 ₫,245.000 ₫,155,2 món,3
16,224200002,4379,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-100ml-4379.html,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml,96.000 ₫,82.000 ₫,440,100ml,31
17,422215527,113217,https://hasaki.vn/san-pham/bo-goi-xa-buoi-cocoon-giam-gay-rung-toc-500ml-310ml-113217.html,Bộ Gội Xả Bưởi Cocoon Giảm Gãy Rụng Tóc 500ml+310ml,560.000 ₫,375.000 ₫,86,Gội xả 500ml+310ml,14
18,422207384,100909,https://hasaki.vn/san-pham/dau-goi-l-oreal-paris-duong-toc-suon-muot-toc-cao-cap-440ml-100909.html,Dầu Gội L'Oreal Paris Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440ml,249.000 ₫,205.000 ₫,156,440ml,3
19,422215295,112793,https://hasaki.vn/san-pham/dau-goi-buoi-cocoon-giam-rung-kich-thich-moc-toc-500ml-112793.html,Dầu Gội Bưởi Cocoon Giảm Rụng & Kích Thích Mọc Tóc 500ml,375.000 ₫,318.000 ₫,101,Dầu gội 500ml,14
20,422210446,105609,https://hasaki.vn/san-pham/dau-goi-tsubaki-phuc-hoi-hu-ton-nang-giam-gay-rung-490ml-105609.html,Dầu Gội Tsubaki Phục Hồi Hư Tổn Nặng & Giảm Gãy Rụng 490ml,249.000 ₫,148.000 ₫,202,490ml,209
21,241200016,81911,https://hasaki.vn/san-pham/serum-tresemme-duong-toc-vao-nep-bong-muot-97ml-81911.html,Serum Dưỡng Tóc TRESemmé Vào Nếp Bóng Mượt 97ml,196.000 ₫,118.000 ₫,249,97ml,6
22,422216433,114573,https://hasaki.vn/san-pham/bo-cham-soc-toc-cocoon-dau-goi-500ml-dau-xa-310ml-nuoc-duong-toc-tinh-dau-buoi-140ml-114573.html,Bộ Chăm Sóc Tóc Cocoon Dầu Gội 500ml + Dầu Xả 310ml + Nước Dưỡng Tóc Tinh Dầu Bưởi 140ml,725.000 ₫,616.000 ₫,46,3 món,1
23,205100467,76026,https://hasaki.vn/san-pham/dau-duong-toc-tinh-dau-hoa-tu-nhien-l-oreal-100ml-76026.html,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml,289.000 ₫,239.000 ₫,116,100ml,39
24,361900003,77012,https://hasaki.vn/san-pham/dau-goi-kumano-salon-link-danh-cho-toc-yeu-1000ml-77012.html,Dầu Gội Kumano Salon Link Phục Hồi Dành Cho Tóc Yếu 1000ml,229.000 ₫,139.000 ₫,186,10000ml,7
25,347800033,87551,https://hasaki.vn/san-pham/dau-xa-tsubaki-premium-duong-toc-bong-muot-490ml-87551.html,Dầu Xả Tsubaki Dưỡng Tóc Bóng Mượt 490ml,215.000 ₫,135.000 ₫,191,490ml,23
26,250900001,13710,https://hasaki.vn/san-pham/mat-na-u-toc-fanola-phuc-hoi-toc-hu-ton-1500ml-13710.html,Mặt Nạ Ủ Tóc Fanola Phục Hồi Tóc Hư Tổn 1500ml,370.000 ₫,279.000 ₫,89,1500ml,20
27,422201800,91949,https://hasaki.vn/san-pham/nuoc-duong-toc-double-rich-cham-soc-kho-xo-hu-ton-250ml-91949.html,"Nước Xịt Dưỡng Tóc Double Rich Cho Tóc Khô Xơ, Hư Tổn 250ml",85.000 ₫,58.000 ₫,419,250ml,43
28,422208805,102553,https://hasaki.vn/san-pham/tay-te-bao-chet-da-dau-organic-shop-tu-sung-hanh-nhan-75ml-102553.html,Tẩy Tế Bào Chết Da Đầu Organic Shop Kiềm Dầu 75ml,199.000 ₫,137.000 ₫,172,75ml,9
29,422200286,90313,https://hasaki.vn/san-pham/dau-goi-pantene-ngan-rung-toc-900g-90313.html,Dầu Gội Pantene Ngăn Rụng Tóc 900ml,225.000 ₫,191.000 ₫,123,900ml,6
30,422201278,91461,https://hasaki.vn/san-pham/dau-goi-tresemme-tinh-dau-argan-keratin-vao-nep-suon-muot-850g-91461.html,Dầu Gội TRESemmé Vào Nếp Suôn Mượt 850g,263.000 ₫,215.000 ₫,106,850g,9
31,241200026,87973,https://hasaki.vn/san-pham/dau-xa-tresemme-tinh-dau-argan-keratin-vao-nep-suon-muot-620g-87973.html,Dầu Xả TRESemmé Vào Nếp Suôn Mượt 620g,220.000 ₫,186.000 ₫,121,620g,1
32,219600014,81901,https://hasaki.vn/san-pham/dau-goi-dove-phuc-hoi-hu-ton-chiet-xuat-bo-dau-argan-500g-81901.html,Dầu Gội Dove Phục Hồi Hư Tổn Chiết Xuất Bơ & Dầu Argan 500g,196.000 ₫,156.000 ₫,135,500g,4
33,422205621,98059,https://hasaki.vn/san-pham/dau-goi-l-oreal-paris-ngan-gay-rung-toc-620ml-98059.html,Dầu Gội L'Oreal Paris Ngăn Gãy Rụng Tóc 620ml,169.000 ₫,139.000 ₫,136,620ml,11
34,422206468,99347,https://hasaki.vn/san-pham/dau-goi-dr-forhair-ngan-ngua-rung-toc-500ml-99347.html,"Dầu Gội Dr.ForHair Giảm Gãy Rụng, Giúp Mọc Tóc 500ml",580.000 ₫,379.000 ₫,50,500ml,4
35,422210537,105867,https://hasaki.vn/san-pham/kem-u-toc-dove-keratin-phuc-hoi-hu-ton-cao-cap-180ml-105867.html,Kem Ủ Tóc Dove Keratin Phục Hồi Hư Tổn Cao Cấp 180ml,110.000 ₫,89.000 ₫,201,180ml,7
36,422210557,105873,https://hasaki.vn/san-pham/combo-2-nuoc-duong-toc-cocoon-tinh-dau-buoi-phien-ban-moi-140ml-105873.html,Combo 2 Nước Dưỡng Tóc Cocoon Tinh Dầu Bưởi Phiên Bản Mới 140ml,330.000 ₫,165.000 ₫,107,2x140ml,19
37,422207789,101449,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-250ml-101449.html,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml,210.000 ₫,90.000 ₫,184,250ml,8
38,241200033,87987,https://hasaki.vn/san-pham/dau-goi-tresemme-ngan-ngua-toc-gay-rung-850g-87987.html,Dầu Gội TRESemmé Ngăn Tóc Gãy Rụng 850g,263.000 ₫,207.000 ₫,79,850g,9
39,204600008,83741,https://hasaki.vn/san-pham/dau-goi-head-shoulders-bac-ha-mat-lanh-625ml-83741.html,Dầu Gội Head & Shoulders Bạc Hà Mát Lạnh 625ml,179.000 ₫,149.000 ₫,109,625ml,4
40,422214255,110944,https://hasaki.vn/san-pham/muoi-tay-te-bao-chet-da-dau-aromatica-tu-huong-thao-165g-110944.html,Muối Tẩy Tế Bào Chết Da Đầu Aromatica Từ Hương Thảo 165g,468.000 ₫,288.000 ₫,56,165g,2
41,422205442,97683,https://hasaki.vn/san-pham/combo-tsubaki-dau-goi-kem-xa-duong-toc-bong-muot-490ml-180g-97683.html,Bộ Gội Xả Tsubaki Dưỡng Tóc Bóng Mượt 490ml+180g,510.000 ₫,299.000 ₫,53,2 chai,5
42,347800038,87561,https://hasaki.vn/san-pham/xit-duong-toc-tsubaki-premium-ngan-ngua-rung-toc-220ml-87561.html,Xịt Dưỡng Tóc Tsubaki Hỗ Trợ Phục Hồi Hư Tổn 220ml,179.000 ₫,148.000 ₫,107,220ml,5
43,100330018,1095,https://hasaki.vn/san-pham/dau-goi-vichy-ngan-ngua-giam-rung-toc-lam-toc-day-muot-200ml-1095.html,Dầu Gội Vichy Ngăn Ngừa & Giảm Rụng Tóc 200ml,415.000 ₫,335.000 ₫,47,200ml,3
44,422208871,102729,https://hasaki.vn/san-pham/bo-goi-xa-l-oreal-duong-toc-suon-muot-toc-cao-cap-440mlx2-102729.html,Bộ Gội Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440mlx2,398.000 ₫,319.000 ₫,49,2x440ml,6
45,422213296,109260,https://hasaki.vn/san-pham/bo-goi-xa-tsubaki-phuc-hoi-hu-ton-nang-giam-gay-rung-490mlx2-109260.html,Bộ Gội Xả Tsubaki Phục Hồi Hư Tổn Nặng & Giảm Gãy Rụng 490mlx2,498.000 ₫,368.000 ₫,43,2x490ml,4
46,422205222,97357,https://hasaki.vn/san-pham/dau-xa-buoi-cocoon-cung-cap-duong-chat-do-am-310ml-97357.html,Dầu Xả Bưởi Cocoon Cung Cấp Dưỡng Chất & Độ Ẩm 310ml,185.000 ₫,157.000 ₫,98,310ml,2
47,361900004,77008,https://hasaki.vn/san-pham/dau-xa-kumano-salon-link-cho-toc-yeu-1000ml-77008.html,Dầu Xả Kumano Salon Link Phục Hồi Cho Tóc Yếu 1000ml,229.000 ₫,139.000 ₫,110,1000ml,3
48,100330001,2260,https://hasaki.vn/san-pham/dau-xa-ogx-biotin-collagen-lam-day-toc-385ml-2260.html,Dầu Xả OGX Biotin & Collagen Làm Dày Tóc 385ml,295.000 ₫,206.000 ₫,73,385ml,5
49,422204435,96191,https://hasaki.vn/san-pham/dau-goi-dove-ho-tro-phuc-hoi-toc-hu-ton-880g-96191.html,Dầu Gội Dove Hỗ Trợ Phục Hồi Tóc Hư Tổn 880g,216.000 ₫,176.000 ₫,85,880g,2
50,422207385,100907,https://hasaki.vn/san-pham/dau-xa-l-oreal-paris-duong-toc-suon-muot-toc-cao-cap-440ml-100907.html,Dầu Xả L'Oreal Paris Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440ml,249.000 ₫,205.000 ₫,72,440ml,1
51,379200005,87917,https://hasaki.vn/san-pham/dau-goi-sach-gau-clear-nuoi-duong-da-dau-mat-lanh-bac-ha-630g-87917.html,Dầu Gội Clear Sạch Gàu Mát Lạnh Bạc Hà 630g,174.000 ₫,155.000 ₫,90,630g,2
52,422210447,105611,https://hasaki.vn/san-pham/dau-xa-tsubaki-phuc-hoi-hu-ton-nang-giam-gay-rung-490ml-105611.html,Dầu Xả Tsubaki Phục Hồi Hư Tổn Nặng & Giảm Gãy Rụng 490ml,249.000 ₫,173.000 ₫,79,490ml,23
53,422205282,97505,https://hasaki.vn/san-pham/bo-goi-xa-buoi-cocoon-giam-gay-rung-toc-310ml-chai-97505.html,Bộ Gội Xả Bưởi Cocoon Giảm Gãy Rụng Tóc (310ml/chai),430.000 ₫,347.000 ₫,39,Gội xả 2x310ml,14
54,224200004,70802,https://hasaki.vn/san-pham/combo-selsun-dau-goi-va-dau-xa-giup-ngua-gau-100ml-70802.html,Bộ Gội Xả Selsun Giúp Làm Giảm & Ngăn Ngừa Gàu 100mlx2,128.350 ₫,113.000 ₫,114,2 món,4
55,422203294,93867,https://hasaki.vn/san-pham/dau-goi-buoi-milaganics-kich-thich-moc-ngan-rung-toc-500ml-93867.html,Dầu Gội Milaganics Tinh Dầu Bưởi Kích Thích Mọc Tóc 500ml,451.000 ₫,195.000 ₫,65,500ml,29
56,422210151,105213,https://hasaki.vn/san-pham/tinh-chat-duong-toc-mise-en-scene-phuc-hoi-hu-ton-80ml-105213.html,Tinh Chất Dưỡng Tóc Mise en scène Phục Hồi Hư Tổn 80ml,289.000 ₫,239.000 ₫,53,80ml,2
57,372200001,79803,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-party-nights-200ml-79803.html,Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 200ml,175.000 ₫,89.000 ₫,139,200ml,23
58,422211186,106535,https://hasaki.vn/san-pham/combo-2-nuoc-nuoc-duong-toc-cocoon-tinh-dau-buoi-sa-chi-140ml-106535.html,Combo Cocoon Nước Dưỡng Tóc Tinh Dầu Bưởi 140ml & Nước Dưỡng Tóc Sa-Chi 140ml,310.000 ₫,248.000 ₫,49,2 x 140ml,5
59,422201797,91955,https://hasaki.vn/san-pham/gel-giu-nep-double-rich-giu-toc-co-dinh-dang-xit-170ml-91955.html,Keo Tạo Kiểu Tóc Double Rich Dạng Xịt Giữ Tóc Cố Định 170ml,79.000 ₫,78.000 ₫,154,170ml,2
60,422204439,96261,https://hasaki.vn/san-pham/kem-xa-dove-phuc-hoi-hu-ton-cho-toc-chac-khoe-moi-610g-96261.html,Kem Xả Dove Phục Hồi Hư Tổn Cho Tóc Chắc Khỏe (Mới) 610g,155.000 ₫,135.000 ₫,88,610g,1
61,422201212,91419,https://hasaki.vn/san-pham/muoi-tam-baresoul-tay-te-bao-chet-cho-co-the-toc-300g-91419.html,Muối Tắm BareSoul Tẩy Tế Bào Chết Cho Da Đầu & Cơ Thể 330g,250.000 ₫,195.000 ₫,58,330g,11
62,422210003,105171,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-baby-powder-100ml-105171.html,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Baby Powder 100ml,125.000 ₫,109.000 ₫,104,100ml,14
63,422206706,99833,https://hasaki.vn/san-pham/dau-goi-sunsilk-natural-mem-muot-toa-huong-650g-99833.html,Dầu Gội Sunsilk Natural Mềm Mượt Tỏa Hương 650g,145.000 ₫,129.000 ₫,85,650g,3
64,379200009,87925,https://hasaki.vn/san-pham/dau-goi-sach-gau-clear-thao-duoc-cham-soc-da-dau-yeu-630g-87925.html,Dầu Gội Clear 9 Thảo Dược Chăm Sóc Da Đầu Yếu 630g,198.000 ₫,147.000 ₫,74,630g,2
65,422202690,93081,https://hasaki.vn/san-pham/bo-goi-xa-ogx-biotin-collagen-lam-day-toc-2x385ml-93081.html,Bộ Gội Xả OGX Biotin & Collagen Làm Dày Tóc 2x385ml,590.000 ₫,411.000 ₫,27,2x385ml,3
66,422215795,113709,https://hasaki.vn/san-pham/bo-dau-goi-vichy-giam-gau-cho-da-dau-dau-ngua-200ml-50ml-113709.html,"Bộ Dầu Gội Vichy Giảm Gàu Cho Da Đầu Dầu, Ngứa 200ml + 50ml",518.000 ₫,415.000 ₫,26,200ml + 50ml,3
67,422205679,98127,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-dang-kem-bigen-881-den-tu-nhien-98127.html,Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem 881 Đen Tự Nhiên 80ml,168.000 ₫,166.000 ₫,64,881 Natural Black,14
68,422205230,97385,https://hasaki.vn/san-pham/dau-goi-dove-ong-mem-tu-nhien-moi-640g-97385.html,Dầu Gội Dove Óng Mềm Tự Nhiên 640g (Mới),190.000 ₫,143.000 ₫,73,640g,3
69,422203295,93869,https://hasaki.vn/san-pham/serum-goi-bo-ket-milaganics-den-muot-ong-a-250ml-93869.html,Serum Gội Bồ Kết Milaganics Đen Mượt Óng Ả 250ml,234.000 ₫,92.000 ₫,113,250ml,7
70,422210000,105167,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-elegance-100ml-105167.html,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Elegance 100ml,125.000 ₫,109.000 ₫,96,100ml,14
71,204600009,83743,https://hasaki.vn/san-pham/dau-goi-head-shoulders-cho-da-dau-ngua-625ml-83743.html,Dầu Gội Head & Shoulders Cho Da Đầu Ngứa 625ml,179.000 ₫,147.000 ₫,70,625ml,4
72,387400003,83575,https://hasaki.vn/san-pham/dau-goi-rejoice-sieu-mem-muot-650g-83575.html,Dầu Gội Rejoice Siêu Mềm Mượt 48 Giờ 650ml,143.000 ₫,126.000 ₫,80,650ml,8
73,422208324,102337,https://hasaki.vn/san-pham/kem-u-toc-tresemme-keratin-smooth-vao-nep-suon-muot-180ml-moi-102337.html,Kem Ủ Tóc TRESemmé Keratin Smooth Vào Nếp Suôn Mượt 180ml (Mới),162.000 ₫,97.000 ₫,103,180ml,10
74,204600015,83755,https://hasaki.vn/san-pham/dau-goi-head-shoulders-bang-lanh-sach-gau-550ml-83755.html,Dầu Gội Head & Shoulders Băng Lạnh Sạch Gàu 550ml,171.000 ₫,144.000 ₫,69,550ml,3
75,422211156,106495,https://hasaki.vn/san-pham/combo-goi-xa-tresemme-salon-rebond-ngan-gay-rung-toc-640g-620g-106495.html,Bộ Gội Xả TRESemmé Salon Rebond Ngăn Gãy Rụng Tóc 640g+620g,440.000 ₫,385.000 ₫,26,2 món,2
76,205100222,61111,https://hasaki.vn/san-pham/thuoc-nhuom-toc-l-oreal-3-natural-dark-brown-61111.html,Màu Nhuộm L'Oreal Phủ Bạc 3 Nâu Đen Tự Nhiên 172ml,219.000 ₫,169.000 ₫,58,3 Natural Dark Brown,11
77,422206890,100017,https://hasaki.vn/san-pham/dau-goi-avatar-tinh-chat-buoi-ha-thu-o-600ml-100017.html,Dầu Gội Avatar Tinh Chất Bưởi Hà Thủ Ô 600ml,199.000 ₫,166.000 ₫,59,600ml,3
78,422204811,96723,https://hasaki.vn/san-pham/kem-nhuom-toc-reen-phu-bac-thao-duoc-mau-nau-den-128g-96723.html,Kem Nhuộm Tóc Reen Phủ Bạc Thảo Dược Màu Nâu Đen 128g,162.000 ₫,161.000 ₫,61,128g,11
79,422211259,106783,https://hasaki.vn/san-pham/dau-goi-xa-old-spice-2in1-cho-nam-huong-go-dan-timber-650ml-106783.html,Dầu Gội Xả 2in1 Old Spice Cho Nam Hương Gỗ Đàn 650ml,208.000 ₫,176.000 ₫,55,650ml,6
80,422216660,115047,https://hasaki.vn/san-pham/combo-fino-kem-u-toc-230g-dau-duong-toc-cai-thien-toc-hu-ton-70ml-115047.html,Combo Fino Kem Ủ Tóc 230g + Dầu Dưỡng Tóc Cải Thiện Tóc Hư Tổn 70ml,458.000 ₫,297.000 ₫,32,2 món,3
81,422205229,97387,https://hasaki.vn/san-pham/dau-goi-clear-hoa-anh-dao-bang-lanh-sach-gau-moi-630g-97387.html,Dầu Gội Clear Sạch Gàu Hoa Anh Đào Băng Lạnh 630g (Mới),174.000 ₫,155.000 ₫,61,630g,2
82,422205460,97745,https://hasaki.vn/san-pham/dau-goi-kho-batiste-huong-hoa-anh-dao-200ml-97745.html,Dầu Gội Khô Batiste Hương Hoa Anh Đào 200ml,156.000 ₫,138.000 ₫,68,200ml,7
83,422211159,106503,https://hasaki.vn/san-pham/kem-xa-dove-serum-2in1-phuc-hoi-ngan-gay-rung-230ml-106503.html,Kem Xả Dove Serum 2in1 Phục Hồi & Ngăn Gãy Rụng 230ml,230.000 ₫,161.000 ₫,55,230ml,5
84,422204814,96729,https://hasaki.vn/san-pham/kem-nhuom-toc-reen-phu-bac-thao-duoc-mau-nau-sang-128g-96729.html,Kem Nhuộm Tóc Reen Phủ Bạc Thảo Dược Màu Nâu Sáng 128g,162.000 ₫,161.000 ₫,55,128g,11
85,422202341,92653,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-hu-50-vien-92653.html,Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Hũ 50 Viên,212.930 ₫,193.000 ₫,45,50 viên,13
86,422204816,96733,https://hasaki.vn/san-pham/nuoc-duong-toc-double-rich-cham-soc-toc-kho-hu-ton-120ml-96733.html,"Nước Xịt Dưỡng Tóc Double Rich Cho Tóc Khô Xơ, Hư Tổn 120ml",52.000 ₫,35.000 ₫,245,120ml,43
87,422201280,91475,https://hasaki.vn/san-pham/dau-goi-tresemme-gung-tra-xanh-detox-toc-chac-khoe-850g-91475.html,Dầu Gội TRESemmé Detox Tóc Chắc Khỏe & Sạch Sâu 850g,263.000 ₫,227.000 ₫,38,850g,9
88,100330044,1096,https://hasaki.vn/san-pham/dau-goi-giam-gau-danh-cho-da-dau-nhay-cam-vichy-200ml-1096.html,Dầu Gội Vichy Giảm Gàu Cho Da Đầu Nhạy Cảm 200ml,415.000 ₫,340.000 ₫,24,200ml,3
89,205100202,56224,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-sau-6-1-nau-khoi-172ml-56224.html,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 6.1 Nâu Lạnh 172ml,219.000 ₫,169.000 ₫,48,,14
90,422200253,90223,https://hasaki.vn/san-pham/dau-duong-toc-tsubaki-ho-tro-phuc-hoi-hu-ton-50ml-90223.html,Dầu Dưỡng Tóc Tsubaki Phục Hồi Hư Tổn 50ml,339.000 ₫,279.000 ₫,30,50ml,7
91,422212091,107800,https://hasaki.vn/san-pham/dau-duong-olaplex-no-7-giup-toc-bong-muot-chac-khoe-30ml-107800.html,"Dầu Dưỡng Olaplex No.7 Giúp Tóc Bóng Mượt, Chắc Khoẻ 30ml",890.000 ₫,690.000 ₫,12,30ml,9
92,422214256,110946,https://hasaki.vn/san-pham/xit-duong-chan-toc-aromatica-chiet-xuat-huong-thao-100ml-110946.html,Xịt Dưỡng Chân Tóc Aromatica Chiết Xuất Hương Thảo 100ml,416.000 ₫,229.000 ₫,35,100ml,2
93,214600011,83561,https://hasaki.vn/san-pham/dau-goi-pantene-ngan-rung-toc-650g-83561.html,Dầu Gội Pantene Ngăn Rụng Tóc 650ml,165.000 ₫,144.000 ₫,54,650ml,6
94,422212877,108680,https://hasaki.vn/san-pham/bo-goi-xa-olaplex-phuc-hoi-duong-toc-chac-khoe-250mlx2-108680.html,"Bộ Gội Xả Olaplex Phục Hồi, Dưỡng Tóc Chắc Khoẻ (250ml/chai)",1.780.000 ₫,1.380.000 ₫,6,2x250ml,
95,422205526,98007,https://hasaki.vn/san-pham/dau-goi-l-oreal-professionnel-ben-mau-toc-nhuom-300ml-98007.html,Dầu Gội L'Oréal Professionnel Bền Màu Tóc Nhuộm 300ml,439.000 ₫,249.000 ₫,30,300ml,66
96,422211158,106497,https://hasaki.vn/san-pham/dau-goi-dove-phuc-hoi-ngan-gay-rung-380ml-106497.html,Dầu Gội Dove Phục Hồi & Ngăn Gãy Rụng 380ml,230.000 ₫,161.000 ₫,47,380ml,4
97,422213295,109258,https://hasaki.vn/san-pham/bo-goi-xa-tsubaki-duong-toc-bong-muot-490mlx2-109258.html,Bộ Gội Xả Tsubaki Dưỡng Tóc Bóng Mượt 490mlx2,430.000 ₫,316.000 ₫,24,2x490ml,2
98,422202342,92651,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-phuc-hoi-hu-ton-hu-50-vien-92651.html,Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Hũ 50 viên,212.930 ₫,193.000 ₫,39,50 viên,13
99,214600019,83901,https://hasaki.vn/san-pham/dau-xa-pantene-ngan-rung-toc-650ml-83901.html,Dầu Xả Pantene Ngăn Rụng Tóc 650ml,165.000 ₫,138.000 ₫,54,650ml,1
100,248700117,89511,https://hasaki.vn/san-pham/dau-goi-naris-nature-diu-nhe-huong-hoa-tuoi-mat-500ml-89511.html,Dầu Gội Naris Nature Dịu Nhẹ Hương Hoa Tươi Mát 500ml,395.000 ₫,316.000 ₫,23,500ml,12
101,422211362,106805,https://hasaki.vn/san-pham/kem-xa-dove-phuc-hoi-hu-ton-1-phut-sieu-duong-300ml-106805.html,Kem Xả Dove Phục Hồi Hư Tổn 1 Phút Siêu Dưỡng 300ml,120.000 ₫,115.000 ₫,63,300ml,6
102,422209250,103481,https://hasaki.vn/san-pham/dau-goi-clear-men-sach-gau-cool-sport-bac-ha-900g-moi-103481.html,Dầu Gội Clear Men Sạch Gàu Cool Sport Bạc Hà 900g (Mới),229.000 ₫,170.000 ₫,42,900g,4
103,422207738,101395,https://hasaki.vn/san-pham/serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-500ml-101395.html,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 500ml,327.000 ₫,175.000 ₫,41,500ml,33
